dir_rmse_all,dir_rmse_normal,dir_rmse_normal_near,dir_rmse_pos,dir_rmse_tangent,dir_rmse_tangent_near,dir_rmse_vel,normal_rel_change,note,passed,seed,tangent_rel_change,uni_rmse_all,uni_rmse_normal,uni_rmse_normal_near,uni_rmse_pos,uni_rmse_tangent,uni_rmse_tangent_near,uni_rmse_vel
0.10096582643174898,0.007618109604934781,0.0038281633003335635,0.009613012310583131,0.005862969523368092,0.008942956942198734,0.10050715447848795,-0.013233519661373712,up-weighting the normal direction must LOWER normal error and RAISE tangential error; otherwise re-allocation is a no-op,False,0,0.04602379268257094,0.10100272852648312,0.007720276029563238,0.00397756313040441,0.009540374895262506,0.005605005894112854,0.008680797284771613,0.10055114328863841
0.09210422629240252,0.008224705290912385,0.004005095733580232,0.010153551420720554,0.005953891939188126,0.009134600578810971,0.09154285277654872,-0.01797541750316889,up-weighting the normal direction must LOWER normal error and RAISE tangential error; otherwise re-allocation is a no-op,False,1,0.052799416940731134,0.0922708657969908,0.008375253977859485,0.004259109834715149,0.010105802686208068,0.0056552956274322375,0.008817500546190382,0.09171578613844901
