scenario_id,bias_direction,bias_dir_p,bias_dir_v,bias_magnitude,perturbed_status,perturbed_feasible,perturbed_u0,delta_u0,perturbed_objective,objective_diff,active_set_changed,n_active_state_changed,perturbed_min_state_margin,true_replay_min_margin,true_replay_max_violation,true_replay_violated,true_replay_objective,true_vs_perturbed_objective_gap,perturbed_max_state_dual_norm,init_pos,init_vel,ref_pos,ref_vel,oracle_status,oracle_u0,oracle_objective,oracle_min_state_margin,oracle_min_state_margin_step,oracle_min_state_margin_kind,oracle_min_input_margin,oracle_min_input_margin_step,oracle_min_input_margin_kind,oracle_n_active_state,oracle_n_active_input,oracle_pos_upper_dual_norm_max,oracle_pos_lower_dual_norm_max,oracle_vel_upper_dual_norm_max,oracle_vel_lower_dual_norm_max,oracle_u0_saturated,oracle_max_state_dual_norm,group_fixed,group_quantile
0,vel_minus,0.0,-1.0,0.015,optimal,True,0.5000090830118847,9.083009993915425e-06,86.26789385989383,11.685279375193034,False,0.0,0.5544885931975976,0.3139780280274108,0.0,False,75.06192757589889,-11.20596628399494,0.0,0.8766593553790827,-0.0733458722975372,1.6495504315923593,0.0,optimal,0.5000000000018908,74.5826144847008,0.4298068728041311,14,vel_upper,-1.890820833239104e-12,0,u_upper,0,12,0.0,0.0,0.0,0.0,True,0.0,far,mid
0,vel_minus,0.0,-1.0,0.03,optimal,True,0.5000016298731761,1.6298712852691466e-06,103.64658773685645,29.063973252155648,False,0.0,0.7533444437273901,0.242581688209753,0.0,False,75.52258725404748,-28.124000482808967,0.0,0.8766593553790827,-0.0733458722975372,1.6495504315923593,0.0,optimal,0.5000000000018908,74.5826144847008,0.4298068728041311,14,vel_upper,-1.890820833239104e-12,0,u_upper,0,12,0.0,0.0,0.0,0.0,True,0.0,far,mid
0,random_0,0.9909289106818766,-0.13438710494251077,0.005,optimal,True,0.4999994691291125,5.308727783481793e-07,67.44810646152865,-7.134508023172145,False,0.0,0.46714290803530534,0.46664874971190295,0.0,False,74.66205029170727,7.213943830178621,0.0,0.8766593553790827,-0.0733458722975372,1.6495504315923593,0.0,optimal,0.5000000000018908,74.5826144847008,0.4298068728041311,14,vel_upper,-1.890820833239104e-12,0,u_upper,0,12,0.0,0.0,0.0,0.0,True,0.0,far,mid
0,random_0,0.9909289106818766,-0.13438710494251077,0.015,optimal,True,0.49999982219534617,1.7780654465449075e-07,55.582722081074984,-18.999892403625815,False,0.0,0.37710251584648713,0.5453330048392404,0.0,False,75.58486561967861,20.002143538603626,0.0,0.8766593553790827,-0.0733458722975372,1.6495504315923593,0.0,optimal,0.5000000000018908,74.5826144847008,0.4298068728041311,14,vel_upper,-1.890820833239104e-12,0,u_upper,0,12,0.0,0.0,0.0,0.0,True,0.0,far,mid
0,random_0,0.9909289106818766,-0.13438710494251077,0.03,optimal,True,0.4999999868291369,1.3172753943191395e-08,42.88424715205272,-31.698367332648075,False,0.0,0.2893818102456882,0.6701240895968182,0.0,False,80.95078616768129,38.066539015628564,0.0,0.8766593553790827,-0.0733458722975372,1.6495504315923593,0.0,optimal,0.5000000000018908,74.5826144847008,0.4298068728041311,14,vel_upper,-1.890820833239104e-12,0,u_upper,0,12,0.0,0.0,0.0,0.0,True,0.0,far,mid
0,random_1,0.9085874070339034,-0.41769477346431794,0.005,optimal,True,0.5000151757554541,1.5175753563245742e-05,68.78798483859839,-5.794629646102408,False,0.0,0.47718937194512745,0.447951809076239,0.0,False,74.59900247512593,5.811017636527538,0.0,0.8766593553790827,-0.0733458722975372,1.6495504315923593,0.0,optimal,0.5000000000018908,74.5826144847008,0.4298068728041311,14,vel_upper,-1.890820833239104e-12,0,u_upper,0,12,0.0,0.0,0.0,0.0,True,0.0,far,mid
0,random_1,0.9085874070339034,-0.41769477346431794,0.015,optimal,True,0.49999831546420326,1.684537687562937e-06,58.58595445845218,-15.99666002624862,False,0.0,0.41393438729791665,0.4929770973847215,0.0,False,74.815136482031,16.229182023578815,0.0,0.8766593553790827,-0.0733458722975372,1.6495504315923593,0.0,optimal,0.5000000000018908,74.5826144847008,0.4298068728041311,14,vel_upper,-1.890820833239104e-12,0,u_upper,0,12,0.0,0.0,0.0,0.0,True,0.0,far,mid
0,random_1,0.9085874070339034,-0.41769477346431794,0.03,optimal,True,0.4999999763848555,2.3617035327383462e-08,46.54489592672251,-28.037718557978287,False,0.0,0.33209528089863927,0.5772245465252117,0.0,False,76.11702462435473,29.572128697632216,0.0,0.8766593553790827,-0.0733458722975372,1.6495504315923593,0.0,optimal,0.5000000000018908,74.5826144847008,0.4298068728041311,14,vel_upper,-1.890820833239104e-12,0,u_upper,0,12,0.0,0.0,0.0,0.0,True,0.0,far,mid
0,random_2,-0.42606089900253974,-0.9046944845311856,0.005,optimal,True,0.5000076218110788,7.621809188007589e-06,81.35036424474947,6.767749760048673,False,0.0,0.4442225460421736,0.3763710545396247,0.0,False,74.70844187212818,-6.641922372621295,0.0,0.8766593553790827,-0.0733458722975372,1.6495504315923593,0.0,optimal,0.5000000000018908,74.5826144847008,0.4298068728041311,14,vel_upper,-1.890820833239104e-12,0,u_upper,0,12,0.0,0.0,0.0,0.0,True,0.0,far,mid
0,random_2,-0.42606089900253974,-0.9046944845311856,0.015,optimal,True,0.5000010457277105,1.04572581971496e-06,98.60531217990813,24.022697695207327,False,0.0,0.5148264954873699,0.2936787894366124,0.0,False,75.19070794708455,-23.414604232823578,0.0,0.8766593553790827,-0.0733458722975372,1.6495504315923593,0.0,optimal,0.5000000000018908,74.5826144847008,0.4298068728041311,14,vel_upper,-1.890820833239104e-12,0,u_upper,0,12,0.0,0.0,0.0,0.0,True,0.0,far,mid
0,random_2,-0.42606089900253974,-0.9046944845311856,0.03,optimal,True,0.5000024668821027,2.4668802118821276e-06,134.7086242066494,60.126009721948606,False,0.0,0.7007130303812561,0.23281661801202325,0.0,False,75.58249739859589,-59.12612680805351,0.0,0.8766593553790827,-0.0733458722975372,1.6495504315923593,0.0,optimal,0.5000000000018908,74.5826144847008,0.4298068728041311,14,vel_upper,-1.890820833239104e-12,0,u_upper,0,12,0.0,0.0,0.0,0.0,True,0.0,far,mid
0,random_3,0.8847938231067735,0.46598271490700144,0.005,optimal,True,0.49999924268883766,7.573130531568495e-07,66.72164824084703,-7.860966243853767,False,0.0,0.4497782404709243,0.4876538237796674,0.0,False,74.81176015484357,8.090111913996537,0.0,0.8766593553790827,-0.0733458722975372,1.6495504315923593,0.0,optimal,0.5000000000018908,74.5826144847008,0.4298068728041311,14,vel_upper,-1.890820833239104e-12,0,u_upper,0,12,0.0,0.0,0.0,0.0,True,0.0,far,mid
0,random_3,0.8847938231067735,0.46598271490700144,0.015,optimal,True,0.4999999636483665,3.635352430197969e-08,54.589415055062474,-19.993199429638324,False,0.0,0.34793223551017416,0.6026518886726531,0.0,False,77.7333870809703,23.14397202590783,0.0,0.8766593553790827,-0.0733458722975372,1.6495504315923593,0.0,optimal,0.5000000000018908,74.5826144847008,0.4298068728041311,14,vel_upper,-1.890820833239104e-12,0,u_upper,0,12,0.0,0.0,0.0,0.0,True,0.0,far,mid
0,random_3,0.8847938231067735,0.46598271490700144,0.03,optimal,True,0.5000000061922656,6.190374768344498e-09,42.793713656536504,-31.788900828164294,False,0.0,0.26431822565057606,0.7474281485633258,0.0,False,92.75215480969996,49.958441153163456,0.0,0.8766593553790827,-0.0733458722975372,1.6495504315923593,0.0,optimal,0.5000000000018908,74.5826144847008,0.4298068728041311,14,vel_upper,-1.890820833239104e-12,0,u_upper,0,12,0.0,0.0,0.0,0.0,True,0.0,far,mid
1,pos_plus,1.0,0.0,0.005,optimal,True,0.49998551587631607,3.2649806461504394e-05,559.3821359078895,-31.879616305588797,False,0.0,0.5630110872311828,0.5630113690528111,0.0,False,591.2726037473378,31.89046783944832,4.996003610813204e-16,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,pos_plus,1.0,0.0,0.015,optimal,True,0.4999710218977992,4.714378497838734e-05,499.25254648214496,-92.00920573133334,False,0.0,0.5630093558199455,0.5630099196549594,0.0,False,591.2778862527888,92.02533977064382,4.996003610813204e-16,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,pos_plus,1.0,0.0,0.03,optimal,True,0.49999751761739536,2.0648065382211644e-05,418.1650192618974,-173.09673295158092,False,0.0,0.5630125209265102,0.563012569226919,0.0,False,591.2741391921012,173.1091199302038,4.996003610813204e-16,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,pos_minus,-1.0,0.0,0.005,optimal,True,0.5000057877818117,1.237790096586533e-05,624.3735590476753,33.111806834196955,False,0.0,0.563013508857845,0.5630133962433607,0.0,False,591.2668036997001,-33.106755347975195,1.401487428500437e-17,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,pos_minus,-1.0,0.0,0.015,optimal,True,0.5000289764156925,1.0810732914978693e-05,694.2274645759869,102.96571236250861,False,0.0,0.5630162789089534,0.5630157151067487,0.0,False,591.2613046632334,-102.96615991275348,1.401487428500437e-17,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,pos_minus,-1.0,0.0,0.03,optimal,True,0.5000024823825845,1.5683300193081173e-05,808.1549533018721,216.89320108839377,False,0.0,0.5630131140038501,0.5630130657034379,0.0,False,591.2727187040734,-216.88223459779863,1.401487428500437e-17,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,vel_plus,0.0,1.0,0.005,optimal,True,0.4999943882933544,2.3777389423162987e-05,572.7731860349352,-18.488566178543124,False,0.0,0.5313416869684275,0.5630122562945149,0.0,False,591.2710764645772,18.497890429641984,6.459091233742527e-18,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,vel_plus,0.0,1.0,0.015,optimal,True,0.4999773567247119,4.080895806568563e-05,537.9034823479839,-53.358269865494435,False,0.0,0.3603476785810886,0.5630105531376506,0.0,False,591.285174606625,53.381692258641124,6.459091233742527e-18,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,vel_plus,0.0,1.0,0.03,optimal,True,0.4999687392122013,4.9426470576263704e-05,490.8625336358717,-100.39921857760658,False,0.0,0.12576420138830502,0.5630096913863996,0.0,False,591.426771625489,100.56423798961725,6.459091233742527e-18,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,vel_minus,0.0,-1.0,0.005,optimal,True,0.5000045054251447,1.3660257632830408e-05,610.4700839054286,19.20833169195032,False,0.0,0.558013355671005,0.5630132680076939,0.0,False,591.2681818259845,-19.201902079444153,6.459091233742527e-18,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,vel_minus,0.0,-1.0,0.015,optimal,True,0.500022643060743,4.477377965383944e-06,650.9887391299573,59.72698691647895,False,0.0,0.5480155223436073,0.5630150817712538,0.0,False,591.2722175592012,-59.71652157075607,6.459091233742527e-18,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,vel_minus,0.0,-1.0,0.03,optimal,True,0.5000019398102578,1.6225872519815e-05,717.0834676924343,125.82171547895598,False,0.0,0.5330130491896387,0.5630130114462053,0.0,False,591.3092791385479,-125.77418855388635,6.459091233742527e-18,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,random_0,0.9909289106818766,-0.13438710494251077,0.005,optimal,True,0.4999953879375765,2.2777745201096877e-05,562.0935977345143,-29.16815447896397,False,0.0,0.562340330996042,0.5630123562589371,0.0,False,591.2696897426777,29.176092008163323,6.459091233742527e-18,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,random_0,0.9909289106818766,-0.13438710494251077,0.015,optimal,True,0.4999743294677578,4.383621501974355e-05,506.71728931665484,-84.54446289682346,False,0.0,0.5609939443591128,0.5630102504119552,0.0,False,591.2761344960855,84.5588451794307,6.459091233742527e-18,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,random_0,0.9909289106818766,-0.13438710494251077,0.03,optimal,True,0.49999780082081835,2.036486195922116e-05,431.0593788732432,-160.2023733402351,False,0.0,0.5589809416089444,0.5630125975472613,0.0,False,591.2708358911455,160.21145701790226,6.459091233742527e-18,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,random_1,0.9085874070339034,-0.41769477346431794,0.005,optimal,True,0.500003915155398,1.4250527379577882e-05,569.8663867653469,-21.39536544813143,False,0.0,0.5609248112916669,0.5630132089807193,0.0,False,591.2672088005282,21.400822035181363,6.459091233742527e-18,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,random_1,0.9085874070339034,-0.41769477346431794,0.015,optimal,True,0.4999831316958952,3.503398688237125e-05,528.5978689664361,-62.663883247042236,False,0.0,0.556745380821508,0.5630111306347689,0.0,False,591.2732455475361,62.67537658110007,6.459091233742527e-18,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,random_1,0.9085874070339034,-0.41769477346431794,0.03,optimal,True,0.49997469313357507,4.347254920250565e-05,470.50054301349854,-120.76120919997976,False,0.0,0.5504789511718496,0.5630102867785369,0.0,False,591.2759645989415,120.77542158544298,6.459091233742527e-18,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,random_2,-0.42606089900253974,-0.9046944845311856,0.005,optimal,True,0.5000038270921685,1.4338590609064283e-05,622.8809644155249,31.619212202046583,False,0.0,0.5584898022165444,0.5630132001743964,0.0,False,591.2685042852273,-31.612460130297563,6.459091233742527e-18,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,random_2,-0.42606089900253974,-0.9046944845311856,0.015,optimal,True,0.5000018748545076,1.6290828269927005e-05,690.3918680563391,99.13011584286085,False,0.0,0.5494426241622326,0.5630130049506302,0.0,False,591.2793157176354,-99.11255233870372,6.459091233742527e-18,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,random_2,-0.42606089900253974,-0.9046944845311856,0.03,optimal,True,0.5000028122389459,1.535344383163384e-05,802.3617793866144,211.10002717313614,False,0.0,0.5358723188716572,0.563013098689074,0.0,False,591.3136508916556,-211.04812849495886,4.0369320210890795e-19,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,random_3,0.8847938231067735,0.46598271490700144,0.005,optimal,True,0.49999333478965896,2.483089311861031e-05,554.6203676341373,-36.64138457934098,False,0.0,0.5653419348318254,0.5630121509441454,0.0,False,591.2709198887565,36.65055225461913,5.477355101626295e-20,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,random_3,0.8847938231067735,0.46598271490700144,0.015,optimal,True,0.4999979333168385,2.0232365939065744e-05,486.6513691253389,-104.61038308813943,False,0.0,0.5015001176288727,0.5630126107968634,0.0,False,591.2751660624516,104.62379693711273,5.477355101626295e-20,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
1,random_3,0.8847938231067735,0.46598271490700144,0.03,optimal,True,0.49999721540553654,2.0950277241027493e-05,398.00772252007414,-193.25402969340416,False,0.0,0.4072291249848736,0.5630125390057331,0.0,False,591.3969246656189,193.3892021455448,5.477355101626295e-20,0.6315776929899646,-0.48698718253482054,2.1878628175290773,0.0,optimal,0.5000181656827776,591.2617522134783,0.5630149874882149,1,vel_lower,-1.8165682777571135e-05,0,u_upper,0,17,4.996003610813204e-16,0.0,2.7755575615628914e-17,0.0,True,4.996003610813204e-16,far,far
2,pos_plus,1.0,0.0,0.005,optimal,True,-0.5000144881604304,1.1838771445837892e-05,1371.9421085083877,48.31483179994848,False,0.0,0.46376005602534753,0.46376126511790305,0.0,False,1323.6227682167596,-48.31934029162812,1.1102230246251565e-16,0.8356470463691297,0.3432771663323445,-1.710677289692489,0.0,optimal,-0.5000026493889845,1323.6272767084392,0.46534726726252007,18,vel_lower,-2.649388984532486e-06,0,u_lower,0,17,1.0334545973988063e-16,5.167272986994022e-17,5.477355101626295e-20,1.1102230246251565e-16,True,1.1102230246251565e-16,far,mid
2,pos_plus,1.0,0.0,0.015,optimal,True,-0.5000016548682447,9.945207398720513e-07,1472.2402596676125,148.61298295917322,False,0.0,0.46061538709887584,0.46061552520396987,0.0,False,1323.6292619639846,-148.61099770362785,1.1102230246251565e-16,0.8356470463691297,0.3432771663323445,-1.710677289692489,0.0,optimal,-0.5000026493889845,1323.6272767084392,0.46534726726252007,18,vel_lower,-2.649388984532486e-06,0,u_lower,0,17,1.0334545973988063e-16,5.167272986994022e-17,5.477355101626295e-20,1.1102230246251565e-16,True,1.1102230246251565e-16,far,mid
2,pos_plus,1.0,0.0,0.03,optimal,True,-0.49999987550427477,2.773884709761365e-06,1631.7996708162564,308.1723941078171,False,0.0,0.4558911875998479,0.45589119708871473,0.0,False,1323.6337660110173,-308.16590480523905,1.1102230246251565e-16,0.8356470463691297,0.3432771663323445,-1.710677289692489,0.0,optimal,-0.5000026493889845,1323.6272767084392,0.46534726726252007,18,vel_lower,-2.649388984532486e-06,0,u_lower,0,17,1.0334545973988063e-16,5.167272986994022e-17,5.477355101626295e-20,1.1102230246251565e-16,True,1.1102230246251565e-16,far,mid
