trajectory_id,p_t,v_t,u_t,p_next,v_next,margin
12,0.8107068898727233,-0.18743268852154246,0.3429684218421881,0.7962449771262611,-0.14461912746462297,1.1892931101272768
12,0.7962449771262611,-0.14461912746462297,0.49263532791807424,0.787540601459016,-0.08704375667245066,1.203755022873739
12,0.787540601459016,-0.08704375667245066,0.4297159497346506,0.7839447428684269,-0.03595858590589201,1.212459398540984
12,0.7839447428684269,-0.03595858590589201,0.411171219067927,0.7852625326184799,0.013177897500530014,1.2160552571315733
12,0.7852625326184799,0.013177897500530014,0.45679150222021037,0.7919479768758281,0.0668544425734817,1.21473746738152
12,0.7919479768758281,0.0668544425734817,0.22770593186368393,0.8017037075379664,0.0975573066213828,1.2080520231241718
12,0.8017037075379664,0.0975573066213828,0.2206226178821767,0.8144509628812806,0.1274725534331421,1.1982962924620337
12,0.8144509628812806,0.1274725534331421,0.36273611606260836,0.8315998553830787,0.17148892501798024,1.1855490371187194
12,0.8315998553830787,0.17148892501798024,0.23545150135076617,0.8518557372965735,0.20255881913494833,1.1684001446169212
12,0.8518557372965735,0.20255881913494833,0.07605540373800729,0.8736035719573368,0.2174783466076338,1.1481442627034264
13,-0.9065520604211512,0.6701449185302002,-0.427285766602005,-0.8452606970079013,0.6129136341324992,1.0934479395788488
13,-0.8452606970079013,0.6129136341324992,-0.403123007666017,-0.7893583315645827,0.5590236544331864,1.1547393029920987
13,-0.7893583315645827,0.5590236544331864,-0.434365325581215,-0.7390683554538401,0.5028997611074262,1.2106416684354173
13,-0.7390683554538401,0.5028997611074262,-0.4385776554953237,-0.6943400862873651,0.44728269166474943,1.2609316445461598
13,-0.6943400862873651,0.44728269166474943,-0.5,-0.6556986799390884,0.3864140634827675,1.3056599137126348
13,-0.6556986799390884,0.3864140634827675,-0.20174681512697457,-0.6200719509387611,0.3562672900032732,1.3443013200609117
13,-0.6200719509387611,0.3562672900032732,-0.48106805025358107,-0.5902029565966206,0.298689943421405,1.379928049061239
13,-0.5902029565966206,0.298689943421405,-0.5,-0.5662075942248469,0.23995362371773657,1.4097970434033793
13,-0.5662075942248469,0.23995362371773657,-0.4534770417633761,-0.5475577208945611,0.18649873330285743,1.433792405775153
13,-0.5475577208945611,0.18649873330285743,-0.49994649459558715,-0.5346706700730094,0.1288705082155173,1.4524422791054388
13,-0.5346706700730094,0.1288705082155173,-0.5,-0.5275100379236602,0.07160632149349107,1.4653293299269907
13,-0.5275100379236602,0.07160632149349107,-0.41277057484398894,-0.525180730824259,0.023293070994012753,1.4724899620763399
13,-0.525180730824259,0.023293070994012753,-0.46730555911017607,-0.5282193755841139,-0.030386447598549374,1.474819269175741
13,-0.5282193755841139,-0.030386447598549374,-0.5,-0.5369531225069357,-0.087337469228218,1.471780624415886
13,-0.5369531225069357,-0.087337469228218,-0.4953788246540101,-0.551332471357919,-0.1437934885098323,1.4630468774930643
13,-0.551332471357919,-0.1437934885098323,-0.5,-0.5713947357592319,-0.20062264401313035,1.4486675286420811
13,-0.5713947357592319,-0.20062264401313035,-0.5,-0.5971244618545889,-0.25729726095356953,1.428605264240768
13,-0.5971244618545889,-0.25729726095356953,-0.4143388200804753,-0.627642225119503,-0.30517763264914055,1.4028755381454112
13,-0.627642225119503,-0.30517763264914055,-0.4109895931811671,-0.6628906943682807,-0.35248469248777753,1.3723577748804971
13,-0.6628906943682807,-0.35248469248777753,-0.29423876358098505,-0.7016712900264461,-0.3878059565816539,1.3371093056317194
15,1.3236560003973068,0.36524331276741884,0.26591602250433366,1.363018906703121,0.39362906305814255,0.6763439996026932
15,1.363018906703121,0.39362906305814255,0.15985370638904872,1.4040708924031848,0.4105198570006372,0.6369810932968789
15,1.4040708924031848,0.4105198570006372,0.047645676302000534,1.4456083896451615,0.41537497241976684,0.5959291075968152
15,1.4456083896451615,0.41537497241976684,-0.015014690807618941,1.4869351499323304,0.41326760287168934,0.5543916103548385
15,1.4869351499323304,0.41326760287168934,0.07555840759178857,1.5288948588070053,0.4195970887467493,0.5130648500676696
15,1.5288948588070053,0.4195970887467493,0.031839204603692606,1.570975831056411,0.4208097224940573,0.47110514119299474
15,1.570975831056411,0.4208097224940573,-0.10888267578288058,1.6117020681073575,0.4072623705094638,0.42902416894358897
15,1.6117020681073575,0.4072623705094638,0.1040702081361422,1.6531548370813485,0.4145276897399087,0.3882979318926425
15,1.6531548370813485,0.4145276897399087,-0.1878311236800006,1.6923403664595442,0.3918552937819586,0.34684516291865153
15,1.6923403664595442,0.3918552937819586,-0.05471488534927424,1.730555860281759,0.38215493822214835,0.3076596335404558
15,1.730555860281759,0.38215493822214835,-0.1594671270657667,1.7667063312336309,0.36150470951871916,0.269444139718241
15,1.7667063312336309,0.36150470951871916,-0.12092539154986379,1.8011460228857221,0.34439691652091275,0.23329366876636914
15,1.8011460228857221,0.34439691652091275,-0.10512455801432456,1.8340008953511489,0.32854872465426704,0.19885397711427788
15,1.8340008953511489,0.32854872465426704,0.1216719261190677,1.8675086251876747,0.3350772983652574,0.16599910464885115
15,1.8675086251876747,0.3350772983652574,0.21613628398948248,1.90256193995694,0.35053314769265376,0.1324913748123253
15,1.90256193995694,0.35053314769265376,0.1678116993058099,1.9386163393559004,0.36054399398960485,0.09743806004305999
15,1.9386163393559004,0.36054399398960485,0.4213924566546869,1.9781528259171433,0.39536486561242856,0.061383660644099614
15,1.9781528259171433,0.39536486561242856,0.1689292060427029,2.0,0.0,0.021847174082856746
15,2.0,0.0,0.09000198190726046,2.0,0.0,0.0
15,2.0,0.0,0.23803862346630322,2.0,0.0,0.0
16,1.2577019897331958,-0.5061037159776764,-0.020543442924672917,1.2077392438273575,-0.4996274590583818,0.7422980102668042
16,1.2077392438273575,-0.4996274590583818,0.08757749823202386,1.1595578894873693,-0.48181354339988297,0.7922607561726425
16,1.1595578894873693,-0.48181354339988297,-0.13713365888820978,1.1109396816837116,-0.4861820780365762,0.8404421105126307
16,1.1109396816837116,-0.4861820780365762,-0.3352149968769848,1.059960225745011,-0.5097945593870061,0.8890603183162884
16,1.059960225745011,-0.5097945593870061,-0.44167357098264914,1.005636255438716,-0.5432397030629488,0.9400397742549891
16,1.005636255438716,-0.5432397030629488,-0.20204139130255078,0.9504581742699174,-0.5517808116879855,0.9943637445612841
